"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Bowman, Jason","FR-1","40.06m","131' 5""","Westmont Collegiate Classic","Mar 26, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","39.89m","130' 10""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","DT","2022","Outdoor"
"Maiuolo, Alessandro","JR-3","39.73m","130' 4""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","39.73m","130' 4""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","39.62m","130' 0""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","DT","2022","Outdoor"
"Saena, Tyson","JR-3","39.56m","129' 9""","Whittier Twilight","Apr 8, 2022","Stag","DT","2022","Outdoor"
"Saena, Tyson","JR-3","39.41m","129' 3""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","39.39m","129' 3""","Westmont Collegiate Classic","Mar 26, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","39.37m","129' 2""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","39.08m","128' 2""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","DT","2022","Outdoor"
"Saena, Tyson","JR-3","38.98m","127' 11""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Saena, Tyson","JR-3","38.97m","127' 10""","Whittier Twilight","Apr 8, 2022","Stag","DT","2022","Outdoor"
"Saena, Tyson","JR-3","38.89m","127' 7""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Maiuolo, Alessandro","JR-3","38.85m","127' 5""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","38.84m","127' 5""","25th Rossi Relays","Feb 26, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","38.83m","127' 5""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","38.76m","127' 2""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Saena, Tyson","JR-3","38.64m","126' 9""","Whittier Twilight","Apr 8, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","38.58m","126' 7""","Westmont Collegiate Classic","Mar 26, 2022","Stag","DT","2022","Outdoor"
"Saena, Tyson","JR-3","38.49m","126' 3""","Whittier Twilight","Apr 8, 2022","Stag","DT","2022","Outdoor"
"Maiuolo, Alessandro","JR-3","38.23m","125' 5""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","38.19m","125' 3""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","38.19m","125' 3""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","DT","2022","Outdoor"
"Maiuolo, Alessandro","JR-3","37.82m","124' 1""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","37.69m","123' 8""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Maiuolo, Alessandro","JR-3","37.37m","122' 7""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Maiuolo, Alessandro","JR-3","37.36m","122' 7""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
"Bowman, Jason","FR-1","37.31m","122' 5""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","DT","2022","Outdoor"
